epi_week;date;country;state;city;ibgeID;newDeaths;deaths;newCases;totalCases;deaths100k;totalCases100k;source;last_info_date
139;29/09/2021;Brazil;RJ;Vassouras/RJ;3306206;0;135;0;2706;362,29939;7262,09006;SES;02/10/2021
139;29/09/2021;Brazil;RJ;Volta Redonda/RJ;3306305;0;1203;0;35740;437,57388;12999,90907;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Angra dos Reis/RJ;3300100;0;528;0;15170;251,224;7217,93206;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Aperibé/RJ;3300159;0;31;0;738;257,56065;6131,60518;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Araruama/RJ;3300209;0;475;0;6968;348,985;5119,42634;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Areal/RJ;3300225;0;51;0;1647;399,59257;12904,48954;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Armação dos Búzios/RJ;3300233;0;70;0;5279;199,65773;15057,04507;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Arraial do Cabo/RJ;3300258;0;44;0;890;142,73202;2887,07951;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Barra Mansa/RJ;3300407;0;657;0;16551;354,68076;8935,03998;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Barra do Piraí/RJ;3300308;0;388;0;6782;383,63045;6705,62295;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Belford Roxo/RJ;3300456;0;878;0;22445;170,40636;4356,2308;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Bom Jardim/RJ;3300506;0;50;0;2016;179,99208;7257,28068;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Bom Jesus do Itabapoana/RJ;3300605;0;104;0;4064;278,77553;10893,69002;SES;02/10/2021
139;30/09/2021;Brazil;RJ;CASO SEM LOCALIZAÇÃO DEFINIDA/RJ;33;119;1662;2277;124549;9,62644;721,39827;SES;30/09/2021
139;30/09/2021;Brazil;RJ;Cabo Frio/RJ;3300704;0;830;0;15104;354,58418;6452,57757;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Cachoeiras de Macacu/RJ;3300803;0;108;0;3448;181,05009;5780,19178;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Cambuci/RJ;3300902;0;40;0;1112;257,71535;7164,48682;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Campos dos Goytacazes/RJ;3301009;0;1832;0;33477;355,97492;6504,89757;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Cantagalo/RJ;3301108;0;28;0;3591;138,86822;17809,84972;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Carapebus/RJ;3300936;0;16;0;1677;94,9048;9947,20921;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Cardoso Moreira/RJ;3301157;0;16;0;1390;124,82447;10844,12545;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Carmo/RJ;3301207;0;49;0;2483;255,72778;12958,61385;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Casimiro de Abreu/RJ;3301306;0;146;0;4386;318,33246;9563,05599;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Comendador Levy Gasparian/RJ;3300951;0;32;0;820;372,52619;9545,9837;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Conceição de Macabu/RJ;3301405;0;78;0;2073;331,05556;8798,4381;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Cordeiro/RJ;3301504;0;14;0;3002;63,19971;13551,82376;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Duas Barras/RJ;3301603;0;6;0;239;51,88965;2066,93765;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Duque de Caxias/RJ;3301702;0;1670;0;25612;179,67635;2755,61112;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Engenheiro Paulo de Frontin/RJ;3301801;0;65;0;1569;459,75385;11097,75074;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Guapimirim/RJ;3301850;0;185;0;5034;297,30816;8089,99598;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Iguaba Grande/RJ;3301876;0;135;0;5152;460,05998;17557,25191;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Itaboraí/RJ;3301900;0;817;0;14875;334,26617;6085,93545;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Itaguaí/RJ;3302007;0;385;0;5570;281,9542;4079,18153;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Italva/RJ;3302056;0;30;0;599;194,96978;3892,8966;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Itaocara/RJ;3302106;0;80;0;2742;344,66417;11813,36435;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Itaperuna/RJ;3302205;0;261;0;8006;250,1102;7671,96274;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Itatiaia/RJ;3302254;0;71;0;2199;219,73261;6805,52117;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Japeri/RJ;3302270;0;99;0;1155;93,13615;1086,58839;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Laje do Muriaé/RJ;3302304;0;14;0;601;191,83338;8235,13291;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Macaé/RJ;3302403;0;750;0;29534;281,8108;11097,33369;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Macuco/RJ;3302452;0;12;0;1104;212,53985;19553,66631;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Magé/RJ;3302502;0;619;0;13923;249,85771;5619,98216;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Mangaratiba/RJ;3302601;0;159;0;3227;346,09608;7024,22673;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Maricá/RJ;3302700;0;611;0;10528;364,41062;6279,07532;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Mendes/RJ;3302809;0;60;0;2066;321,18195;11059,36513;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Mesquita/RJ;3302858;0;469;0;4109;264,9478;2321,2591;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Miguel Pereira/RJ;3302908;0;76;0;2853;296,62009;11134,96214;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Miracema/RJ;3303005;0;143;0;2937;527,01408;10824,05838;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Natividade/RJ;3303104;0;26;0;1165;169,87912;7611,89154;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Nilópolis/RJ;3303203;0;542;0;4437;332,73376;2723,87395;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Niterói/RJ;3303302;0;2275;0;54981;440,05486;10635,01367;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Nova Friburgo/RJ;3303401;0;832;0;24889;434,093;12985,74589;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Nova Iguaçu/RJ;3303500;0;1977;0;23488;239,52371;2845,69197;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Paracambi/RJ;3303609;0;132;0;2541;248,62035;4785,94165;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Paraty/RJ;3303807;0;85;0;2866;192,41653;6487,83248;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Paraíba do Sul/RJ;3303708;0;166;0;5319;371,02434;11888,42449;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Paty do Alferes/RJ;3303856;0;97;0;3011;347,14766;10775,89292;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Petrópolis/RJ;3303906;0;1449;0;17933;471,76569;5838,62944;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Pinheiral/RJ;3303955;0;75;0;3126;293,39279;12228,61167;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Piraí/RJ;3304003;0;102;0;4405;342,25891;14780,88719;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Porciúncula/RJ;3304102;0;87;0;2325;456,2618;12193,20327;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Porto Real/RJ;3304110;0;40;0;2053;197,49185;10136,26938;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Quatis/RJ;3304128;0;28;0;960;192,28128;6592,50103;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Queimados/RJ;3304144;0;217;0;6770;142,47165;4444,85297;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Quissamã/RJ;3304151;0;78;0;3333;305,46309;13052,6728;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Resende/RJ;3304201;0;502;0;15975;376,75242;11989,28282;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Rio Bonito/RJ;3304300;0;232;0;6624;380,76481;10871,49188;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Rio Claro/RJ;3304409;0;63;0;1574;337,31327;8427,47765;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Rio das Flores/RJ;3304508;0;17;0;521;180,83183;5541,96362;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Rio das Ostras/RJ;3304524;0;488;0;14276;305,90049;8948,84316;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Rio de Janeiro/RJ;3304557;0;33131;0;461469;488,97796;6810,78659;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Santa Maria Madalena/RJ;3304607;0;11;0;249;105,97303;2398,84393;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Santo Antônio de Pádua/RJ;3304706;0;155;0;5897;362,95516;13808,68751;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Sapucaia/RJ;3305406;0;115;0;3054;629,44718;16715,92775;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Saquarema/RJ;3305505;0;303;0;3664;329,56993;3985,29444;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Seropédica/RJ;3305554;0;200;0;3275;238,54677;3906,20341;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Silva Jardim/RJ;3305604;0;31;0;1720;142,3651;7898,9667;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Sumidouro/RJ;3305703;0;56;0;1196;356,48354;7613,46999;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São Fidélis/RJ;3304805;0;96;0;592;247,74833;1527,78136;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São Francisco de Itabapoana/RJ;3304755;0;99;0;1896;234,51935;4491,40096;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São Gonçalo/RJ;3304904;0;3044;0;62585;277,14122;5698,05628;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São José de Ubá/RJ;3305133;0;8;0;402;110,49724;5552,48619;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São José do Vale do Rio Preto/RJ;3305158;0;75;0;2257;340,41394;10244,19027;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São João da Barra/RJ;3305000;0;22;0;4815;59,89491;13108,81816;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São João de Meriti/RJ;3305109;0;1265;0;12245;267,22435;2586,68948;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São Pedro da Aldeia/RJ;3305208;0;316;0;5483;293,80044;5097,80951;SES;02/10/2021
139;30/09/2021;Brazil;RJ;São Sebastião do Alto/RJ;3305307;0;25;0;631;265,50552;6701,35939;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Tanguá/RJ;3305752;0;125;0;4052;358,18672;11610,98057;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Teresópolis/RJ;3305802;0;881;0;26668;474,11473;14351,52298;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Trajano de Moraes/RJ;3305901;0;5;0;753;46,93514;7068,43143;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Três Rios/RJ;3306008;0;269;0;10722;326,18713;13001,40661;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Valença/RJ;3306107;0;203;0;5085;262,94656;6586,61693;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Varre-Sai/RJ;3306156;0;7;0;2707;62,45539;24152,39115;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Vassouras/RJ;3306206;0;135;0;2706;362,29939;7262,09006;SES;02/10/2021
139;30/09/2021;Brazil;RJ;Volta Redonda/RJ;3306305;0;1203;0;35740;437,57388;12999,90907;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Angra dos Reis/RJ;3300100;0;528;0;15170;251,224;7217,93206;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Aperibé/RJ;3300159;0;31;0;738;257,56065;6131,60518;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Araruama/RJ;3300209;0;475;0;6968;348,985;5119,42634;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Areal/RJ;3300225;0;51;0;1647;399,59257;12904,48954;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Armação dos Búzios/RJ;3300233;0;70;0;5279;199,65773;15057,04507;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Arraial do Cabo/RJ;3300258;0;44;0;890;142,73202;2887,07951;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Barra Mansa/RJ;3300407;0;657;0;16551;354,68076;8935,03998;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Barra do Piraí/RJ;3300308;0;388;0;6782;383,63045;6705,62295;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Belford Roxo/RJ;3300456;0;878;0;22445;170,40636;4356,2308;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Bom Jardim/RJ;3300506;0;50;0;2016;179,99208;7257,28068;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Bom Jesus do Itabapoana/RJ;3300605;0;104;0;4064;278,77553;10893,69002;SES;02/10/2021
139;01/10/2021;Brazil;RJ;CASO SEM LOCALIZAÇÃO DEFINIDA/RJ;33;127;1789;2745;127294;10,36204;737,29754;SES;01/10/2021
139;01/10/2021;Brazil;RJ;Cabo Frio/RJ;3300704;0;830;0;15104;354,58418;6452,57757;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Cachoeiras de Macacu/RJ;3300803;0;108;0;3448;181,05009;5780,19178;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Cambuci/RJ;3300902;0;40;0;1112;257,71535;7164,48682;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Campos dos Goytacazes/RJ;3301009;0;1832;0;33477;355,97492;6504,89757;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Cantagalo/RJ;3301108;0;28;0;3591;138,86822;17809,84972;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Carapebus/RJ;3300936;0;16;0;1677;94,9048;9947,20921;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Cardoso Moreira/RJ;3301157;0;16;0;1390;124,82447;10844,12545;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Carmo/RJ;3301207;0;49;0;2483;255,72778;12958,61385;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Casimiro de Abreu/RJ;3301306;0;146;0;4386;318,33246;9563,05599;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Comendador Levy Gasparian/RJ;3300951;0;32;0;820;372,52619;9545,9837;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Conceição de Macabu/RJ;3301405;0;78;0;2073;331,05556;8798,4381;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Cordeiro/RJ;3301504;0;14;0;3002;63,19971;13551,82376;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Duas Barras/RJ;3301603;0;6;0;239;51,88965;2066,93765;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Duque de Caxias/RJ;3301702;0;1670;0;25612;179,67635;2755,61112;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Engenheiro Paulo de Frontin/RJ;3301801;0;65;0;1569;459,75385;11097,75074;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Guapimirim/RJ;3301850;0;185;0;5034;297,30816;8089,99598;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Iguaba Grande/RJ;3301876;0;135;0;5152;460,05998;17557,25191;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Itaboraí/RJ;3301900;0;817;0;14875;334,26617;6085,93545;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Itaguaí/RJ;3302007;0;385;0;5570;281,9542;4079,18153;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Italva/RJ;3302056;0;30;0;599;194,96978;3892,8966;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Itaocara/RJ;3302106;0;80;0;2742;344,66417;11813,36435;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Itaperuna/RJ;3302205;0;261;0;8006;250,1102;7671,96274;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Itatiaia/RJ;3302254;0;71;0;2199;219,73261;6805,52117;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Japeri/RJ;3302270;0;99;0;1155;93,13615;1086,58839;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Laje do Muriaé/RJ;3302304;0;14;0;601;191,83338;8235,13291;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Macaé/RJ;3302403;0;750;0;29534;281,8108;11097,33369;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Macuco/RJ;3302452;0;12;0;1104;212,53985;19553,66631;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Magé/RJ;3302502;0;619;0;13923;249,85771;5619,98216;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Mangaratiba/RJ;3302601;0;159;0;3227;346,09608;7024,22673;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Maricá/RJ;3302700;0;611;0;10528;364,41062;6279,07532;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Mendes/RJ;3302809;0;60;0;2066;321,18195;11059,36513;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Mesquita/RJ;3302858;0;469;0;4109;264,9478;2321,2591;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Miguel Pereira/RJ;3302908;0;76;0;2853;296,62009;11134,96214;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Miracema/RJ;3303005;0;143;0;2937;527,01408;10824,05838;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Natividade/RJ;3303104;0;26;0;1165;169,87912;7611,89154;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Nilópolis/RJ;3303203;0;542;0;4437;332,73376;2723,87395;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Niterói/RJ;3303302;0;2275;0;54981;440,05486;10635,01367;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Nova Friburgo/RJ;3303401;0;832;0;24889;434,093;12985,74589;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Nova Iguaçu/RJ;3303500;0;1977;0;23488;239,52371;2845,69197;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Paracambi/RJ;3303609;0;132;0;2541;248,62035;4785,94165;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Paraty/RJ;3303807;0;85;0;2866;192,41653;6487,83248;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Paraíba do Sul/RJ;3303708;0;166;0;5319;371,02434;11888,42449;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Paty do Alferes/RJ;3303856;0;97;0;3011;347,14766;10775,89292;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Petrópolis/RJ;3303906;0;1449;0;17933;471,76569;5838,62944;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Pinheiral/RJ;3303955;0;75;0;3126;293,39279;12228,61167;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Piraí/RJ;3304003;0;102;0;4405;342,25891;14780,88719;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Porciúncula/RJ;3304102;0;87;0;2325;456,2618;12193,20327;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Porto Real/RJ;3304110;0;40;0;2053;197,49185;10136,26938;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Quatis/RJ;3304128;0;28;0;960;192,28128;6592,50103;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Queimados/RJ;3304144;0;217;0;6770;142,47165;4444,85297;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Quissamã/RJ;3304151;0;78;0;3333;305,46309;13052,6728;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Resende/RJ;3304201;0;502;0;15975;376,75242;11989,28282;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Rio Bonito/RJ;3304300;0;232;0;6624;380,76481;10871,49188;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Rio Claro/RJ;3304409;0;63;0;1574;337,31327;8427,47765;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Rio das Flores/RJ;3304508;0;17;0;521;180,83183;5541,96362;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Rio das Ostras/RJ;3304524;0;488;0;14276;305,90049;8948,84316;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Rio de Janeiro/RJ;3304557;0;33131;0;461469;488,97796;6810,78659;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Santa Maria Madalena/RJ;3304607;0;11;0;249;105,97303;2398,84393;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Santo Antônio de Pádua/RJ;3304706;0;155;0;5897;362,95516;13808,68751;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Sapucaia/RJ;3305406;0;115;0;3054;629,44718;16715,92775;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Saquarema/RJ;3305505;0;303;0;3664;329,56993;3985,29444;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Seropédica/RJ;3305554;0;200;0;3275;238,54677;3906,20341;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Silva Jardim/RJ;3305604;0;31;0;1720;142,3651;7898,9667;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Sumidouro/RJ;3305703;0;56;0;1196;356,48354;7613,46999;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São Fidélis/RJ;3304805;0;96;0;592;247,74833;1527,78136;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São Francisco de Itabapoana/RJ;3304755;0;99;0;1896;234,51935;4491,40096;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São Gonçalo/RJ;3304904;0;3044;0;62585;277,14122;5698,05628;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São José de Ubá/RJ;3305133;0;8;0;402;110,49724;5552,48619;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São José do Vale do Rio Preto/RJ;3305158;0;75;0;2257;340,41394;10244,19027;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São João da Barra/RJ;3305000;0;22;0;4815;59,89491;13108,81816;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São João de Meriti/RJ;3305109;0;1265;0;12245;267,22435;2586,68948;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São Pedro da Aldeia/RJ;3305208;0;316;0;5483;293,80044;5097,80951;SES;02/10/2021
139;01/10/2021;Brazil;RJ;São Sebastião do Alto/RJ;3305307;0;25;0;631;265,50552;6701,35939;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Tanguá/RJ;3305752;0;125;0;4052;358,18672;11610,98057;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Teresópolis/RJ;3305802;0;881;0;26668;474,11473;14351,52298;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Trajano de Moraes/RJ;3305901;0;5;0;753;46,93514;7068,43143;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Três Rios/RJ;3306008;0;269;0;10722;326,18713;13001,40661;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Valença/RJ;3306107;0;203;0;5085;262,94656;6586,61693;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Varre-Sai/RJ;3306156;0;7;0;2707;62,45539;24152,39115;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Vassouras/RJ;3306206;0;135;0;2706;362,29939;7262,09006;SES;02/10/2021
139;01/10/2021;Brazil;RJ;Volta Redonda/RJ;3306305;0;1203;0;35740;437,57388;12999,90907;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Angra dos Reis/RJ;3300100;12;540;1991;17161;256,93364;8165,25591;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Aperibé/RJ;3300159;0;31;495;1233;257,56065;10244,2672;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Araruama/RJ;3300209;9;484;410;7378;355,59735;5420,6555;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Areal/RJ;3300225;0;51;9;1656;399,59257;12975,00588;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Armação dos Búzios/RJ;3300233;3;73;403;5682;208,21449;16206,50314;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Arraial do Cabo/RJ;3300258;0;44;31;921;142,73202;2987,6407;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Barra Mansa/RJ;3300407;8;665;14396;30947;358,99955;16706,70546;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Barra do Piraí/RJ;3300308;2;390;757;7539;385,60793;7454,09783;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Belford Roxo/RJ;3300456;39;917;1333;23778;177,97566;4614,94569;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Bom Jardim/RJ;3300506;1;51;7;2023;183,59192;7282,47957;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Bom Jesus do Itabapoana/RJ;3300605;4;108;305;4369;289,49767;11711,25288;SES;02/10/2021
139;02/10/2021;Brazil;RJ;CASO SEM LOCALIZAÇÃO DEFINIDA/RJ;33;-1789;0;-127294;0;0;0;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cabo Frio/RJ;3300704;24;854;2402;17506;364,83721;7478,73563;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cachoeiras de Macacu/RJ;3300803;1;109;17;3465;182,72648;5808,6904;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cambuci/RJ;3300902;0;40;535;1647;257,71535;10611,42968;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Campos dos Goytacazes/RJ;3301009;75;1907;4190;37667;370,54813;7319,05418;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cantagalo/RJ;3301108;1;29;215;3806;143,8278;18876,1593;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Carapebus/RJ;3300936;0;16;90;1767;94,9048;10481,0487;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cardoso Moreira/RJ;3301157;1;17;48;1438;132,62599;11218,59885;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Carmo/RJ;3301207;1;50;212;2695;260,94671;14065,02792;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Casimiro de Abreu/RJ;3301306;2;148;474;4860;322,69318;10596,54631;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Comendador Levy Gasparian/RJ;3300951;0;32;1;821;372,52619;9557,62515;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Conceição de Macabu/RJ;3301405;0;78;69;2142;331,05556;9091,29494;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Cordeiro/RJ;3301504;8;22;1057;4059;99,31383;18323,40195;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Duas Barras/RJ;3301603;1;7;6;245;60,53792;2118,82729;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Duque de Caxias/RJ;3301702;32;1702;317;25929;183,11925;2789,71735;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Engenheiro Paulo de Frontin/RJ;3301801;1;66;100;1669;466,82699;11805,06437;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Guapimirim/RJ;3301850;5;190;168;5202;305,34351;8359,98393;SES;02/10/2021
139;02/10/2021;Brazil;RJ;Iguaba Grande/RJ;3301876;6;141;29;5181;480,50709;17656,07961;SES;02/10/2021
